Date,URL
"2018-03-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-30
"2018-03-31, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-3-19
"2018-04-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-1
"2018-04-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-2
"2018-04-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-3
"2018-04-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-4
"2018-04-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-5
"2018-04-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-6
"2018-04-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-7
"2018-04-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-8
"2018-04-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-9
"2018-04-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-10
"2018-04-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-11
"2018-04-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-12
"2018-04-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-13
"2018-04-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-14
"2018-04-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-15
"2018-04-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-16
"2018-04-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-17
"2018-04-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-18
"2018-04-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-19
"2018-04-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-20
"2018-04-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-21
"2018-04-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-22
"2018-04-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-23
"2018-04-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-24
"2018-04-25, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-25
"2018-04-26, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-26
"2018-04-27, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-27
"2018-04-28, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-28
"2018-04-29, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-29
"2018-04-30, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-4-19
"2018-05-01, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-1
"2018-05-02, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-2
"2018-05-03, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-3
"2018-05-04, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-4
"2018-05-05, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-5
"2018-05-06, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-6
"2018-05-07, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-7
"2018-05-08, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-8
"2018-05-09, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-9
"2018-05-10, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-10
"2018-05-11, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-11
"2018-05-12, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-12
"2018-05-13, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-13
"2018-05-14, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-14
"2018-05-15, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-15
"2018-05-16, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-16
"2018-05-17, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-17
"2018-05-18, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-18
"2018-05-19, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-19
"2018-05-20, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-20
"2018-05-21, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-21
"2018-05-22, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-22
"2018-05-23, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-23
"2018-05-24, North Jakarta, Jakarta, Indonesia",https://www.wunderground.com/history/daily/WIHH/date/2018-5-24
